"id","itemTime","trialnumber","value","access","observation","answer1","answer2","RT","language","comments","engagement","difficulty"
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259660389,3,102,10,2,"is","unlikely",14759,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259668374,4,80,8,0,"is_certainly","unlikely",7984,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259682100,5,41,4,1,"is","unlikely",13726,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259687695,6,20,2,0,"is","probable",5594,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259705727,7,105,10,5,"is_certainly","possible",18031,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259712385,8,86,8,6,"is","likely",6657,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259716831,9,108,10,8,"is_certainly","likely",4445,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259720996,10,84,8,4,"is","probable",4164,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259724196,11,42,4,2,"is","probable",3200,"English","no","7",3
"8e9e059d5625b5804f809646321e7e6369a76c0e652a90de866402e7db9632a5",1456259744504,12,43,4,3,"is_certainly","likely",20307,"English","no","7",3
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342902229,1,82,8,2,"might_be","unlikely",22365,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342922605,2,88,8,8,"is_probably","probable",20360,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342938934,3,41,4,1,"is","unlikely",16323,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342944468,4,42,4,2,"might_be","possible",5520,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342948942,5,102,10,2,"is_probably","unlikely",4469,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342956741,6,103,10,3,"might_be","unlikely",7792,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342962156,7,80,8,0,"is_probably","unlikely",5408,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342967724,8,43,4,3,"might_be","possible",5563,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342978004,9,107,10,7,"is_probably","likely",10275,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342986355,10,86,8,6,"is","likely",8346,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342991436,11,22,2,2,"might_be","possible",5075,"English","This really was fun, thanks! :)","8",2
"3d406b0c14917676a3409d29343b3a61059aae77e29900da82a6c5ffe1bd5a90",1456342998564,12,105,10,5,"might_be","possible",7123,"English","This really was fun, thanks! :)","8",2
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259598134,1,86,8,6,"is_certainly","probable",15256,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259608395,2,20,2,0,"might_be","possible",10261,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259621135,3,103,10,3,"is_certainly","unlikely",12740,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259631737,4,105,10,5,"is_probably","probable",10586,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259639671,5,102,10,2,"is_probably","unlikely",7934,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259649039,6,108,10,8,"is_certainly","probable",9352,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259657254,7,42,4,2,"might_be","possible",8215,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259665141,8,84,8,4,"is_probably","possible",7872,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259671424,9,41,4,1,"is","unlikely",6283,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259677868,10,107,10,7,"is_probably","probable",6444,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259685294,11,80,8,0,"is","likely",7426,"English",NA,"7",0
"f72a887468771c6036327354c79ddf1acf8d80857a9d088324e277527bd7a4d7",1456259692373,12,82,8,2,"is_probably","unlikely",7075,"English",NA,"7",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169572100,1,82,8,2,"is","unlikely",21273,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169581648,2,102,10,2,"is","unlikely",9538,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169589824,3,88,8,8,"is_certainly","possible",8169,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169599632,4,103,10,3,"is","unlikely",9805,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169608088,5,20,2,0,"is","possible",8450,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169613855,6,42,4,2,"is","possible",5762,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169621636,7,43,4,3,"is","probable",7776,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169629963,8,105,10,5,"is","possible",8323,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169636489,9,41,4,1,"is","unlikely",6522,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169641762,10,107,10,7,"is","likely",5266,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169647143,11,22,2,2,"is","possible",5377,"English","no","9",0
"d967c5e6c36128670a6229639ce172a360ce12361333f039f25b7032194fa45a",1456169652646,12,84,8,4,"is","possible",5495,"English","no","9",0
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259691407,1,80,8,0,"is","unlikely",28573,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259698441,2,108,10,8,"is","probable",7029,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259706319,3,84,8,4,"might_be","possible",7876,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259711892,4,107,10,7,"is","probable",5572,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259718419,5,82,8,2,"is","unlikely",6525,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259724676,6,22,2,2,"is","possible",6256,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259729227,7,42,4,2,"is","possible",4550,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259734934,8,86,8,6,"is","probable",5706,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259741097,9,102,10,2,"is","unlikely",6161,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259750876,10,103,10,3,"is","unlikely",9778,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259759948,11,41,4,1,"is","possible",9068,"English",NA,"10",2
"35c02d7dcaffba54df81dff09337b54b3c8461a1895ae8a36462dec172d31351",1456259764166,12,20,2,0,"is","possible",4217,"English",NA,"10",2
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170412770,1,22,2,2,"might_be","possible",47557,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170433301,2,41,4,1,"is_probably","unlikely",20526,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170474040,3,102,10,2,"is_probably","unlikely",40738,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170504312,4,86,8,6,"is","probable",30266,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170518832,5,84,8,4,"might_be","possible",14518,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170532347,6,42,4,2,"might_be","possible",13509,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170554608,7,107,10,7,"is","probable",22259,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170567550,8,43,4,3,"might_be","possible",12937,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170579502,9,88,8,8,"is_certainly","probable",11947,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170592384,10,82,8,2,"is","probable",12881,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170605105,11,108,10,8,"is","probable",12720,"English",NA,"10",0
"1e5ad51285ba4721e6e0ab5bc4e29742ee19be80ed4f00944e08e65bbcd68e21",1456170621713,12,105,10,5,"might_be","possible",16606,"English",NA,"10",0
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259664136,1,107,10,7,"is_probably","likely",33800,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259676760,2,105,10,5,"is","possible",12618,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259685841,3,42,4,2,"might_be","possible",9076,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259692389,4,86,8,6,"is_probably","possible",6542,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259702460,5,102,10,2,"is_probably","unlikely",10064,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259711604,6,41,4,1,"is","unlikely",9130,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259718452,7,84,8,4,"is","possible",6833,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259724685,8,82,8,2,"is","unlikely",6224,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259736995,9,22,2,2,"is_certainly","likely",12302,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259744524,10,43,4,3,"is_probably","likely",7522,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259752998,11,80,8,0,"is_certainly","unlikely",8468,"english",NA,"0",7
"b707c72d2d23d9db65c68729cae8fe77a4c467f59f4810a8402091699756e61c",1456259763763,12,20,2,0,"is_certainly","unlikely",10759,"english",NA,"0",7
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169532793,1,108,10,8,"is","possible",16559,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169545809,2,41,4,1,"is_probably","probable",13010,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169553702,3,22,2,2,"might_be","possible",7889,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169560741,4,43,4,3,"might_be","probable",7031,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169575613,5,102,10,2,"might_be","unlikely",14866,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169586804,6,86,8,6,"is_certainly","probable",11186,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169591876,7,88,8,8,"is_certainly","probable",5067,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169598902,8,42,4,2,"might_be","possible",7020,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169605909,9,82,8,2,"is_probably","unlikely",7002,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169617117,10,103,10,3,"might_be","possible",11200,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169624499,11,80,8,0,"is_certainly","unlikely",7368,"english","No","10",1
"86efe37d9dbdc6e000891e5f97769d8f22a10b00188345b414e62b0dbd0ef1df",1456169631491,12,20,2,0,"might_be","likely",6986,"english","No","10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169642195,1,102,10,2,"is_certainly","unlikely",19044,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169659741,2,108,10,8,"is_certainly","probable",17542,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169680966,3,80,8,0,"is_certainly","unlikely",21223,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169687942,4,107,10,7,"is_probably","probable",6972,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169702564,5,86,8,6,"is_probably","probable",14621,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169712300,6,84,8,4,"is","possible",9735,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169718060,7,22,2,2,"might_be","possible",5756,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169727608,8,88,8,8,"is_probably","probable",9547,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169733338,9,41,4,1,"is_probably","unlikely",5728,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169742592,10,105,10,5,"is_probably","possible",9252,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169750372,11,82,8,2,"is_probably","unlikely",7777,"English",NA,"10",1
"11f51e21424709b87364e4ef21f4d5bff9bf76903abd5ca3dd45ab966912c17d",1456169885232,12,43,4,3,"might_be","possible",134855,"English",NA,"10",1
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259554596,1,86,8,6,"is_probably","unlikely",12585,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259559979,2,22,2,2,"is_probably","possible",5382,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259563022,3,105,10,5,"might_be","probable",3042,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259565865,4,41,4,1,"might_be","possible",2841,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259568274,5,107,10,7,"is_probably","probable",2408,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259573610,6,108,10,8,"is_probably","possible",5334,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259576471,7,42,4,2,"is_probably","probable",2860,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259578601,8,43,4,3,"might_be","possible",2129,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259580345,9,82,8,2,"is_probably","possible",1742,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259582804,10,20,2,0,"is_certainly","probable",2457,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259585426,11,102,10,2,"is_probably","unlikely",2621,"english",NA,"10",2
"3263f59921898f435ff68f95669059d1543507a86b90d0b3df5122e2f7f1ad4b",1456259588923,12,80,8,0,"might_be","likely",3496,"english",NA,"10",2
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260648667,1,103,10,3,"is","unlikely",26195,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260662548,2,86,8,6,"might_be","likely",13881,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260692466,3,108,10,8,"is","likely",29883,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260703597,4,82,8,2,"is","unlikely",11115,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260721629,5,42,4,2,"is","probable",18032,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260733728,6,22,2,2,"is_probably","probable",12083,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260744013,7,41,4,1,"is","unlikely",10285,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260752643,8,80,8,0,"is_certainly","unlikely",8598,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260772981,9,84,8,4,"is","probable",20338,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260784625,10,20,2,0,"might_be","unlikely",11628,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260791560,11,88,8,8,"is_certainly","likely",6920,"english","no","8",5
"166040fcacd4ddfa10e5b2c78f067cd97ccc6cfab28d79c8f98f8175bc9bea16",1456260802962,12,107,10,7,"is","likely",11402,"english","no","8",5
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169746134,1,80,8,0,"is","unlikely",9859,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169761376,2,84,8,4,"is_probably","possible",15240,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169767795,3,88,8,8,"is_probably","probable",6412,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169774204,4,82,8,2,"might_be","possible",6406,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169780506,5,20,2,0,"is","unlikely",6299,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169786164,6,108,10,8,"is","likely",5656,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169792514,7,41,4,1,"is","unlikely",6346,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169798212,8,22,2,2,"is","likely",5695,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169802124,9,42,4,2,"is","possible",3909,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169809044,10,86,8,6,"is","likely",6918,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169813527,11,102,10,2,"is","unlikely",4481,"english",NA,"5",4
"3d60e09f6f9f3026435a43cc6a9a95e94923741ef44397d9264bbc9fc0f3e5f6",1456169817230,12,105,10,5,"is","possible",3700,"english",NA,"5",4
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169731540,1,80,8,0,"is_certainly","unlikely",41913,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169793083,2,86,8,6,"is","probable",61540,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169824587,3,82,8,2,"is","unlikely",31501,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169833275,4,88,8,8,"is_certainly","probable",8687,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169855332,5,108,10,8,"is","probable",22054,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169870108,6,41,4,1,"is","possible",14773,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169880259,7,103,10,3,"is","unlikely",10150,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169890236,8,20,2,0,"is","possible",9975,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169899651,9,84,8,4,"is","possible",9414,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169968019,10,102,10,2,"is","unlikely",68367,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169980500,11,105,10,5,"is_certainly","possible",12478,"English",NA,"5",2
"908dfbf8c75548d43ecd8f79c9b473b4343a8427ee448c0765b6456637d270ee",1456169989651,12,42,4,2,"is","possible",9150,"English",NA,"5",2
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307912174,1,42,4,2,"is","possible",17854,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307920064,2,86,8,6,"is","unlikely",7888,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307926686,3,103,10,3,"is","possible",6621,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307937191,4,108,10,8,"is","likely",10503,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307943675,5,41,4,1,"is","possible",6483,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307952935,6,84,8,4,"is","possible",9257,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307961351,7,80,8,0,"is","possible",8414,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307970575,8,107,10,7,"is","likely",9222,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307974567,9,105,10,5,"is","possible",3991,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307982807,10,43,4,3,"is","possible",8239,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307987695,11,102,10,2,"is","unlikely",4886,"American English","No comment.","5",5
"b48da5580ffc537a1247287c2de1c1d39408218dc1e31f3a9e4109c6c1ee4a95",1456307992247,12,20,2,0,"is","possible",4551,"American English","No comment.","5",5
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170153494,1,102,10,2,"is_certainly","unlikely",20506,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170162606,2,20,2,0,"is","likely",9109,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170170583,3,42,4,2,"is","likely",7976,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170179693,4,107,10,7,"is","probable",9109,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170190038,5,88,8,8,"is_certainly","likely",10344,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170195950,6,84,8,4,"is","unlikely",5906,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170202492,7,43,4,3,"is","unlikely",6541,"english",NA,"5",0
"e52f618c8a4de4d50f1762b3632132fa4d0c5ad0495004a09f081a0e31196d1b",1456170206812,8,86,8,6,"is","likely",4318,"english",NA,"5",0
